Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
4.02.2023,Beşiktaş,Ev Sahibi,1,1,0,0,Galip,%40,74,17,11,6,3,302,194,"%64,2",13,4,9,2,6,1,0,"0,81",14,11,30,15,2,0,0
4.03.2023,F. Karagümrük,Deplasman,3,1,4,1,Mağlup,%46,41,8,8,4,5,433,360,"%83,1",23,7,20,7,8,5,0,"1,97",23,8,15,8,1,0,0
13.03.2023,İstanbulspor,Deplasman,0,0,3,1,Mağlup,%66,51,13,8,0,3,615,523,"%85,0",25,4,7,2,3,2,0,"1,28",15,8,6,12,3,1,0
19.03.2023,Ankaragücü,Ev Sahibi,2,1,0,0,Galip,%37,59,20,8,4,3,333,248,"%74,5",15,4,24,7,11,6,0,"4,35",36,8,19,10,0,0,0
9.04.2023,Başakşehir,Ev Sahibi,1,1,1,0,Berabere,%47,48,17,11,3,6,407,320,"%78,6",24,4,11,5,5,1,0,"0,66",24,11,12,14,2,0,0
16.04.2023,Giresunspor,Deplasman,0,0,1,1,Mağlup,%68,79,28,15,2,6,528,441,"%83,5",31,8,11,4,6,1,0,"0,67",22,15,4,13,3,0,0
20.04.2023,Trabzonspor,Ev Sahibi,4,2,1,1,Galip,%56,48,11,10,2,6,540,472,"%87,4",24,6,18,10,5,3,0,"2,58",31,10,6,10,1,0,0
24.04.2023,Antalyaspor,Deplasman,2,2,1,0,Galip,%31,66,30,6,3,4,268,171,"%63,8",6,0,9,3,5,1,2,"2,09",14,6,36,16,2,0,0
29.04.2023,Fenerbahçe,Ev Sahibi,1,0,3,3,Mağlup,%53,63,13,8,9,3,429,328,"%76,5",16,1,12,4,7,1,0,"0,76",13,8,6,9,0,0,0
7.05.2023,Ümraniyespor,Deplasman,1,1,4,2,Mağlup,%46,66,19,6,3,7,325,255,"%78,5",33,8,13,3,6,4,0,"1,02",32,6,14,15,1,0,1
16.05.2023,Kasımpaşa,Ev Sahibi,1,0,2,0,Mağlup,%51,46,17,5,2,6,369,276,"%74,8",28,4,18,2,10,6,2,"1,61",29,5,10,11,3,0,0
20.05.2023,Galatasaray,Deplasman,0,0,2,1,Mağlup,%35,55,22,12,2,3,306,208,"%68,0",15,4,3,1,2,0,0,"0,11",6,12,24,12,1,0,0
30.05.2023,Konyaspor,Ev Sahibi,1,1,0,0,Galip,%27,60,22,11,2,4,228,150,"%65,8",13,6,11,2,6,3,0,"1,47",11,11,16,17,1,0,0
6.06.2023,Kayserispor,Ev Sahibi,1,1,1,1,Berabere,%56,58,21,9,1,6,459,374,"%81,5",30,4,17,3,8,6,1,"1,52",30,9,10,16,0,0,0
16.08.2021,Konyaspor,Ev Sahibi,0,0,1,0,Mağlup,%51,44,15,6,0,5,444,371,"%83,6",28,10,14,3,8,3,0,"1,05",21,6,16,13,0,0,0
23.08.2021,Trabzonspor,Deplasman,1,0,2,1,Mağlup,%47,58,18,12,2,4,406,343,"%84,5",29,9,18,4,10,4,0,"2,19",26,12,15,9,2,0,0
29.08.2021,Göztepe,Ev Sahibi,2,1,2,0,Berabere,%43,57,25,7,0,5,311,237,"%76,2",20,7,11,3,3,5,1,"1,73",11,7,18,14,0,0,1
12.09.2021,Fenerbahçe,Deplasman,1,1,1,1,Berabere,%35,56,21,17,4,2,265,186,"%70,2",15,4,7,3,4,0,0,"1,18",13,17,20,15,3,0,0
18.09.2021,Gaziantep FK,Ev Sahibi,1,1,1,0,Berabere,%40,59,24,6,4,5,322,239,"%74,2",21,4,8,3,2,3,1,"0,90",14,6,17,15,3,0,0
21.09.2021,Yeni Malatyaspor,Deplasman,1,0,0,0,Galip,%46,52,19,12,4,6,433,348,"%80,4",24,7,11,4,5,2,1,"1,13",22,12,27,15,3,0,0
25.09.2021,F. Karagümrük,Ev Sahibi,4,1,0,0,Galip,%36,48,12,8,3,6,324,257,"%79,3",15,7,17,9,6,2,0,"3,09",29,8,21,9,0,0,0
2.10.2021,Beşiktaş,Deplasman,1,0,2,1,Mağlup,%47,59,12,6,5,2,382,292,"%76,4",19,6,8,2,6,0,0,"1,19",18,6,14,15,1,0,0
16.10.2021,Antalyaspor,Ev Sahibi,2,2,2,2,Berabere,%51,52,16,8,2,1,369,288,"%78,0",21,4,9,2,3,4,0,"1,37",11,8,19,17,2,0,0
24.10.2021,Adana Demirspor,Ev Sahibi,1,1,1,0,Berabere,%42,39,12,8,2,4,279,196,"%70,3",16,4,5,2,3,0,0,"0,41",13,8,11,19,5,1,0
30.10.2021,Altay,Deplasman,1,1,1,1,Berabere,%54,66,27,11,2,6,360,238,"%66,1",22,8,12,3,4,5,0,"1,46",19,11,32,13,2,0,0
6.11.2021,Giresunspor,Ev Sahibi,0,0,0,0,Berabere,%49,52,20,14,3,4,410,313,"%76,3",22,4,7,0,5,2,0,"0,31",13,14,10,9,1,0,1
20.11.2021,Başakşehir,Deplasman,1,0,2,2,Mağlup,%44,40,9,13,1,1,432,360,"%83,3",23,2,13,5,3,5,0,"1,39",19,13,9,15,2,0,0
28.11.2021,Hatayspor,Ev Sahibi,4,2,0,0,Galip,%54,42,16,9,3,4,439,386,"%87,9",20,7,15,8,5,2,2,"2,97",29,9,14,15,1,0,0
4.12.2021,Alanyaspor,Deplasman,1,0,0,0,Galip,%43,69,24,9,5,5,428,344,"%80,4",28,9,10,2,7,1,0,"0,91",21,9,19,14,2,1,0
13.12.2021,Galatasaray,Ev Sahibi,1,0,0,0,Galip,%35,38,14,20,4,6,286,213,"%74,5",20,4,12,5,4,3,0,"0,67",18,20,14,13,5,0,0
18.12.2021,Kasımpaşa,Deplasman,3,0,1,1,Galip,%42,41,10,16,2,5,344,270,"%78,5",20,6,7,4,1,2,0,"0,89",16,16,26,13,2,0,0
22.12.2021,Ç. Rizespor,Ev Sahibi,1,0,1,0,Berabere,%57,46,21,10,1,3,486,385,"%79,2",34,9,22,7,13,2,0,"2,09",29,10,7,12,0,0,0
