Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
6.11.2022,Kayserispor,Ev Sahibi,1,0,2,1,Mağlup,%48,53,15,16,2,4,441,357,"%81,0",18,7,16,4,8,4,2,"1,13",29,16,12,10,3,0,0
13.11.2022,F. Karagümrük,Deplasman,3,2,3,1,Berabere,%40,45,13,16,1,5,369,282,"%76,4",14,5,11,5,4,2,0,"1,45",12,16,37,11,3,0,0
25.12.2022,Beşiktaş,Ev Sahibi,1,0,1,0,Berabere,%35,49,11,13,1,2,316,215,"%68,0",8,1,10,3,4,3,0,"0,68",10,13,30,15,4,0,0
29.12.2022,Giresunspor,Deplasman,1,0,2,1,Mağlup,%52,46,11,5,1,3,464,364,"%78,4",15,4,11,6,3,2,0,"0,82",18,5,25,13,3,0,0
5.01.2023,Başakşehir,Ev Sahibi,1,0,1,1,Berabere,%44,39,12,9,2,5,441,348,"%78,9",18,6,14,3,7,4,0,"1,00",16,9,11,8,2,0,0
9.01.2023,İstanbulspor,Deplasman,1,1,1,0,Berabere,%45,48,16,11,3,3,446,355,"%79,6",12,6,8,4,3,1,0,"0,46",13,11,31,8,1,0,0
15.01.2023,Fenerbahçe,Ev Sahibi,1,0,2,1,Mağlup,%31,56,14,7,3,4,225,140,"%62,2",17,6,11,3,6,2,0,"0,87",18,7,26,15,4,1,0
22.01.2023,Sivasspor,Ev Sahibi,1,0,2,1,Mağlup,%68,47,14,2,1,7,616,542,"%88,0",28,3,11,3,3,5,0,"0,88",26,2,14,13,3,0,0
28.01.2023,Ankaragücü,Deplasman,2,0,0,0,Galip,%41,47,13,11,3,11,340,257,"%75,6",19,4,16,8,5,3,1,"1,88",28,11,28,12,4,0,0
1.02.2023,Hatayspor,Ev Sahibi,4,1,1,1,Galip,%47,55,14,12,1,4,411,303,"%73,7",15,4,12,5,4,3,0,"2,00",26,12,18,15,4,0,0
4.02.2023,Antalyaspor,Deplasman,0,0,1,1,Mağlup,%49,54,11,6,2,7,398,286,"%71,9",16,4,12,3,3,6,1,"0,72",20,6,13,8,4,1,0
14.08.2021,F. Karagümrük,Deplasman,2,1,3,2,Mağlup,%36,45,11,11,0,1,362,300,"%82,9",15,4,11,4,6,1,1,"2,01",17,11,19,15,2,1,0
21.08.2021,Beşiktaş,Ev Sahibi,0,0,0,0,Berabere,%40,65,17,12,2,5,335,222,"%66,3",13,3,10,1,5,4,0,"1,27",11,12,23,9,2,0,0
28.08.2021,Yeni Malatyaspor,Deplasman,0,0,2,1,Mağlup,%54,38,5,19,2,6,433,362,"%83,6",17,3,20,4,10,6,2,"0,86",22,19,11,9,3,0,0
13.09.2021,Antalyaspor,Ev Sahibi,2,0,0,0,Galip,%41,54,19,13,0,3,365,284,"%77,8",13,4,10,2,8,0,0,"2,50",11,13,22,8,5,0,0
18.09.2021,Sivasspor,Deplasman,1,0,1,1,Berabere,%60,70,24,5,1,3,496,410,"%82,7",15,5,15,5,8,2,0,"0,91",17,5,13,7,0,0,0
22.09.2021,Başakşehir,Ev Sahibi,1,1,0,0,Galip,%32,42,16,7,0,3,297,226,"%76,1",15,3,9,2,2,5,1,"0,67",16,7,34,7,2,0,0
25.09.2021,Adana Demirspor,Deplasman,0,0,4,1,Mağlup,%60,56,12,3,2,9,485,398,"%82,1",28,6,8,0,6,2,0,"0,98",20,3,5,12,3,0,0
3.10.2021,Altay,Ev Sahibi,4,0,1,0,Galip,%51,44,14,8,1,8,363,267,"%73,6",13,4,16,8,4,4,1,"2,98",24,8,18,12,2,0,0
18.10.2021,Hatayspor,Deplasman,1,0,2,0,Mağlup,%52,46,16,11,2,3,402,323,"%80,3",13,2,7,5,0,2,0,"1,09",20,11,13,9,5,0,0
23.10.2021,Giresunspor,Ev Sahibi,1,0,1,0,Berabere,%46,55,26,14,1,3,422,319,"%75,6",16,5,5,2,2,1,0,"0,18",14,14,18,11,3,0,0
31.10.2021,Galatasaray,Deplasman,0,0,2,1,Mağlup,%42,47,21,8,4,2,388,317,"%81,7",17,2,9,3,4,2,0,"0,57",17,8,17,15,3,0,0
5.11.2021,Kasımpaşa,Ev Sahibi,2,1,0,0,Galip,%42,62,28,11,1,4,350,260,"%74,3",12,4,14,5,7,2,0,"1,58",17,11,18,12,1,0,0
22.11.2021,Trabzonspor,Deplasman,0,0,3,3,Mağlup,%52,44,12,11,0,12,440,382,"%86,8",35,11,25,5,12,8,2,"1,45",36,11,13,16,4,0,0
28.11.2021,Konyaspor,Ev Sahibi,3,1,2,1,Galip,%40,40,18,11,3,5,345,286,"%82,9",25,8,20,5,8,7,1,"1,98",29,11,22,12,4,0,0
6.12.2021,Göztepe,Deplasman,1,0,2,2,Mağlup,%63,64,25,8,1,3,480,380,"%79,2",21,5,15,2,11,2,3,"1,71",18,8,17,11,3,0,0
13.12.2021,Fenerbahçe,Ev Sahibi,3,1,2,1,Galip,%31,43,13,14,2,4,273,189,"%69,2",9,4,15,7,2,6,0,"3,04",17,14,28,12,3,0,0
19.12.2021,Kayserispor,Deplasman,0,0,0,0,Berabere,%51,39,10,10,1,4,464,373,"%80,4",17,4,10,3,6,1,0,"1,42",20,10,16,10,1,1,0
22.12.2021,Alanyaspor,Ev Sahibi,2,0,1,0,Galip,%47,42,12,15,3,7,434,354,"%81,6",24,4,14,5,3,6,1,"1,29",28,15,14,16,1,0,0
26.12.2021,Ç. Rizespor,Deplasman,1,1,0,0,Galip,%45,71,21,2,3,3,397,288,"%72,5",22,3,12,3,5,4,1,"1,79",30,2,30,11,0,0,0
8.01.2022,F. Karagümrük,Ev Sahibi,3,2,1,0,Galip,%34,43,7,8,2,5,282,209,"%74,1",18,6,13,5,5,3,1,"1,48",17,8,16,22,1,0,0
14.01.2022,Beşiktaş,Deplasman,0,0,1,0,Mağlup,%42,52,20,13,3,4,389,280,"%72,0",13,3,7,3,3,1,0,"0,58",13,13,34,15,3,0,0
23.01.2022,Antalyaspor,Deplasman,0,0,0,0,Berabere,%42,47,17,7,2,5,405,317,"%78,3",20,8,14,7,5,2,0,"1,68",23,7,16,14,1,0,0
5.02.2022,Sivasspor,Ev Sahibi,5,3,1,1,Galip,%52,49,16,9,1,4,461,371,"%80,5",11,4,11,7,3,1,1,"2,03",21,9,20,15,4,0,0
12.02.2022,Başakşehir,Deplasman,0,0,2,1,Mağlup,%42,61,19,11,0,6,396,309,"%78,0",27,7,21,2,10,9,0,"1,43",21,11,14,7,1,0,0
20.02.2022,Adana Demirspor,Ev Sahibi,0,0,3,1,Mağlup,%48,39,12,12,4,4,434,348,"%80,2",14,4,9,4,3,2,0,"0,62",22,12,18,13,2,0,0
23.02.2022,Yeni Malatyaspor,Ev Sahibi,0,0,0,0,Berabere,%43,42,18,11,2,3,325,206,"%63,4",22,7,16,6,6,4,0,"1,48",26,11,19,16,2,0,0
27.02.2022,Altay,Deplasman,2,2,3,2,Mağlup,%47,62,26,18,3,4,378,269,"%71,2",13,1,12,3,7,2,0,"2,39",20,18,23,10,3,0,0
7.03.2022,Hatayspor,Ev Sahibi,2,1,2,2,Berabere,%58,52,19,10,5,11,457,368,"%80,5",35,11,19,5,8,6,1,"1,58",29,10,6,6,1,0,0
14.03.2022,Giresunspor,Deplasman,1,1,2,1,Mağlup,%56,67,21,11,1,2,521,414,"%79,5",18,4,10,3,3,4,0,"1,37",18,11,12,11,0,0,0
20.03.2022,Galatasaray,Ev Sahibi,3,1,1,1,Galip,%46,49,11,10,0,7,375,303,"%80,8",22,6,19,7,8,4,0,"2,81",23,10,12,10,0,0,0
3.04.2022,Kasımpaşa,Deplasman,1,1,2,1,Mağlup,%42,32,4,7,3,3,395,334,"%84,6",15,6,6,3,1,2,0,"0,36",15,7,14,8,3,0,1
9.04.2022,Trabzonspor,Ev Sahibi,0,0,0,0,Berabere,%33,43,15,20,3,5,280,222,"%79,3",19,6,16,6,4,6,1,"1,00",18,20,22,7,3,0,0
17.04.2022,Konyaspor,Deplasman,1,0,4,2,Mağlup,%44,50,11,8,2,7,407,339,"%83,3",15,3,8,6,2,0,0,"1,14",15,8,19,10,2,0,1
23.04.2022,Göztepe,Ev Sahibi,1,0,1,0,Berabere,%49,36,8,8,1,12,387,322,"%83,2",33,5,16,4,8,4,0,"2,28",26,8,13,12,1,0,0
29.04.2022,Fenerbahçe,Deplasman,2,0,3,1,Mağlup,%50,43,4,9,2,7,401,333,"%83,0",17,3,8,3,3,2,0,"1,47",15,9,12,8,4,0,0
6.05.2022,Kayserispor,Ev Sahibi,1,1,1,1,Berabere,%52,40,11,12,0,4,523,465,"%88,9",19,6,12,4,6,2,0,"1,17",14,12,11,14,1,0,0
15.05.2022,Alanyaspor,Deplasman,0,0,3,0,Mağlup,%48,32,4,9,2,2,407,342,"%84,0",11,5,11,3,7,1,0,"1,62",17,9,11,10,3,0,0
20.05.2022,Ç. Rizespor,Ev Sahibi,2,1,0,0,Galip,%51,40,8,11,1,8,459,401,"%87,4",21,5,21,6,7,8,2,"2,06",38,11,15,9,2,0,0
12.09.2020,Galatasaray,Deplasman,1,0,3,3,Mağlup,%39,45,10,7,1,6,347,259,"%74,6",16,2,9,2,4,3,0,"0,90",13,7,21,12,3,0,0
20.09.2020,F. Karagümrük,Ev Sahibi,2,0,2,1,Berabere,%45,51,14,16,1,7,370,300,"%81,1",27,6,15,9,4,2,0,"2,70",26,16,15,15,2,0,0
26.09.2020,Göztepe,Deplasman,2,1,2,0,Berabere,%47,45,12,18,0,4,374,282,"%75,4",19,2,9,4,1,4,0,"1,43",15,18,26,10,1,0,0
2.10.2020,Trabzonspor,Ev Sahibi,1,0,1,0,Berabere,%50,52,10,18,0,5,392,322,"%82,1",30,3,10,2,5,3,0,"1,13",21,18,14,16,4,0,0
18.10.2020,Antalyaspor,Deplasman,1,0,1,1,Berabere,%42,52,11,8,1,7,326,258,"%79,1",15,3,15,5,6,4,0,"1,20",21,8,12,15,3,2,0
24.10.2020,Konyaspor,Ev Sahibi,1,0,0,0,Galip,%37,51,22,6,2,4,296,206,"%69,6",17,6,10,4,1,5,0,"1,33",13,6,18,17,3,0,0
31.10.2020,Gençlerbirliği,Deplasman,1,1,1,0,Berabere,%43,48,13,10,3,6,322,258,"%80,1",23,4,10,7,0,3,0,"1,91",21,10,21,16,3,0,0
6.11.2020,Beşiktaş,Ev Sahibi,3,1,1,0,Galip,%31,54,13,10,0,3,247,169,"%68,4",16,2,8,6,1,1,0,"2,07",15,10,18,22,2,0,0
21.11.2020,Denizlispor,Deplasman,1,1,0,0,Galip,%35,48,15,15,1,2,335,228,"%68,1",5,2,10,5,2,3,1,"0,45",14,15,18,16,3,0,0
28.11.2020,Yeni Malatyaspor,Ev Sahibi,2,1,2,0,Berabere,%42,52,20,11,1,2,332,246,"%74,1",6,1,6,5,1,0,0,"0,63",12,11,33,17,5,1,0
13.12.2020,Başakşehir,Deplasman,2,1,1,0,Galip,%38,57,20,13,0,4,306,220,"%71,9",20,3,9,3,5,1,0,"1,31",13,13,28,8,1,0,0
19.12.2020,Fenerbahçe,Ev Sahibi,3,2,1,1,Galip,%39,46,16,7,1,7,301,224,"%74,4",21,4,10,4,1,5,1,"2,08",13,7,16,12,3,0,0
23.12.2020,Kasımpaşa,Deplasman,4,2,0,0,Galip,%43,41,7,7,2,6,345,254,"%73,6",12,6,10,4,4,2,0,"1,24",16,7,17,19,2,0,0
27.12.2020,Alanyaspor,Ev Sahibi,3,2,1,1,Galip,%24,43,7,20,3,2,207,138,"%66,7",3,1,6,4,1,1,0,"1,74",15,20,24,20,5,0,0
2.01.2021,Erzurumspor FK,Deplasman,1,0,1,0,Berabere,%48,39,13,7,3,5,334,251,"%75,1",14,1,12,4,5,3,0,"1,85",18,7,23,15,4,0,0
5.01.2021,Ankaragücü,Ev Sahibi,2,0,0,0,Galip,%48,57,31,12,1,9,326,224,"%68,7",21,9,15,9,3,3,0,"2,28",20,12,21,15,2,0,0
9.01.2021,Sivasspor,Deplasman,1,1,2,1,Mağlup,%47,47,18,12,0,7,351,284,"%80,9",16,3,10,2,7,1,0,"0,51",15,12,14,10,3,0,1
16.01.2021,Kayserispor,Ev Sahibi,2,1,1,0,Galip,%54,47,18,9,0,5,468,372,"%79,5",19,4,13,6,4,3,0,"1,54",26,9,14,9,1,0,0
20.01.2021,Ç. Rizespor,Deplasman,0,0,3,1,Mağlup,%59,38,11,7,2,3,462,371,"%80,3",29,5,10,0,5,5,0,"0,52",19,7,15,11,2,0,0
24.01.2021,Hatayspor,Ev Sahibi,1,1,1,0,Berabere,%39,46,14,15,1,2,293,201,"%68,6",9,4,7,2,3,2,0,"0,69",11,15,23,18,3,0,0
29.01.2021,Galatasaray,Ev Sahibi,1,0,2,0,Mağlup,%47,35,8,9,3,8,386,317,"%82,1",25,5,14,6,5,3,1,"1,56",18,9,13,15,1,0,0
3.02.2021,F. Karagümrük,Deplasman,0,0,2,0,Mağlup,%56,42,15,9,3,7,476,385,"%80,9",21,5,12,6,4,2,0,"0,95",17,9,8,13,2,0,0
