Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
29.01.2021,F. Karagümrük,Ev Sahibi,0,0,0,0,Berabere,%36,44,15,12,1,7,239,139,"%58,2",20,3,5,1,3,1,0,"0,24",13,12,25,13,3,0,1
4.02.2021,Göztepe,Deplasman,2,1,2,1,Berabere,%34,57,26,11,2,2,271,186,"%68,6",9,4,10,5,3,2,1,"0,84",9,11,28,14,1,0,0
8.02.2021,Trabzonspor,Ev Sahibi,0,0,2,0,Mağlup,%56,63,21,13,1,11,397,319,"%80,4",39,9,11,1,6,4,0,"0,97",26,13,17,9,1,0,0
15.02.2021,Antalyaspor,Deplasman,1,1,1,1,Berabere,%46,32,9,20,2,3,480,422,"%87,9",12,3,4,1,1,2,0,"0,16",8,20,4,14,3,0,0
20.02.2021,Konyaspor,Ev Sahibi,2,2,3,0,Mağlup,%32,63,20,21,0,3,263,158,"%60,1",15,5,8,2,4,2,0,"1,77",18,21,20,10,2,0,0
26.02.2021,Gençlerbirliği,Deplasman,1,1,1,0,Berabere,%31,49,21,16,1,4,232,146,"%62,9",11,3,12,2,9,1,0,"1,63",21,16,28,10,0,0,1
2.03.2021,Beşiktaş,Ev Sahibi,0,0,1,0,Mağlup,%36,63,20,10,1,4,266,187,"%70,3",20,4,9,4,4,1,0,"0,63",17,10,28,17,2,0,0
6.03.2021,Denizlispor,Deplasman,2,1,3,2,Mağlup,%54,61,25,12,2,4,401,304,"%75,8",18,5,11,6,5,0,0,"2,08",18,12,13,14,2,0,0
20.03.2021,Gaziantep FK,Ev Sahibi,2,1,2,1,Berabere,%52,37,13,8,1,7,292,215,"%73,6",18,4,6,3,2,1,1,"1,77",10,8,19,13,1,0,1
4.04.2021,Başakşehir,Deplasman,1,0,3,1,Mağlup,%45,42,9,12,1,3,376,301,"%80,1",25,5,8,2,2,4,0,"0,46",19,12,19,11,1,0,0
8.04.2021,Fenerbahçe,Ev Sahibi,1,1,1,1,Berabere,%26,46,13,14,5,4,203,130,"%64,0",9,4,8,1,3,4,0,"1,41",11,14,29,14,0,0,0
12.04.2021,Kasımpaşa,Deplasman,0,0,0,0,Berabere,%38,59,26,8,4,4,294,201,"%68,4",24,2,5,1,3,1,0,"0,51",14,8,25,9,1,0,0
17.04.2021,Alanyaspor,Ev Sahibi,1,0,0,0,Galip,%40,49,13,12,2,2,364,290,"%79,7",15,2,3,1,2,0,0,"0,50",6,12,16,13,4,0,0
21.04.2021,Erzurumspor FK,Deplasman,0,0,1,0,Mağlup,%48,46,12,5,0,6,372,303,"%81,5",19,3,8,2,5,1,0,"0,37",18,5,12,12,1,0,0
