Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
27.11.2021,Beşiktaş,Deplasman,4,1,0,0,Galip,%31,56,16,7,0,3,283,182,"%64,3",6,2,12,7,3,2,0,"2,80",14,7,23,10,0,0,0
5.12.2021,F. Karagümrük,Ev Sahibi,3,0,1,1,Galip,%49,40,9,10,4,7,481,388,"%80,7",21,3,16,9,5,2,0,"3,12",20,10,9,7,1,0,0
12.12.2021,Adana Demirspor,Deplasman,0,0,1,0,Mağlup,%47,46,9,11,3,3,408,287,"%70,3",14,2,13,3,6,4,0,"1,07",14,11,17,11,2,0,0
17.12.2021,Altay,Ev Sahibi,3,1,1,0,Galip,%47,53,13,13,2,4,352,255,"%72,4",13,5,11,5,5,1,0,"2,03",17,13,22,13,1,0,0
21.12.2021,Başakşehir,Deplasman,1,1,3,1,Mağlup,%36,42,7,11,0,3,377,305,"%80,9",8,3,6,2,3,1,0,"0,54",13,11,15,9,1,0,0
25.12.2021,Hatayspor,Ev Sahibi,0,0,1,0,Mağlup,%52,46,17,6,1,7,442,314,"%71,0",22,6,16,5,4,7,0,"1,86",29,6,17,14,3,0,0
8.01.2022,Galatasaray,Deplasman,1,1,0,0,Galip,%37,60,22,9,1,1,351,244,"%69,5",6,1,6,3,2,1,0,"0,39",10,9,43,12,0,0,0
16.01.2022,Kasımpaşa,Ev Sahibi,0,0,2,1,Mağlup,%52,49,9,7,0,7,483,378,"%78,3",22,4,11,2,2,7,0,"1,04",17,7,12,12,0,0,1
19.01.2022,Trabzonspor,Deplasman,1,0,1,0,Berabere,%37,45,14,18,1,2,362,285,"%78,7",10,1,6,3,3,0,0,"0,84",7,18,23,11,2,0,0
23.01.2022,Alanyaspor,Ev Sahibi,1,1,3,2,Mağlup,%55,46,12,9,1,7,538,440,"%81,8",26,6,15,5,6,4,0,"1,41",22,9,12,14,1,0,0
4.02.2022,Konyaspor,Deplasman,0,0,1,0,Mağlup,%44,60,24,12,1,2,384,289,"%75,3",10,0,6,3,2,1,0,"0,29",5,12,19,7,0,0,0
12.02.2022,Fenerbahçe,Ev Sahibi,1,1,2,1,Mağlup,%45,66,14,10,2,3,415,316,"%76,1",15,6,13,5,3,5,0,"1,43",16,10,15,8,2,0,1
19.02.2022,Kayserispor,Deplasman,1,0,2,2,Mağlup,%61,51,10,13,1,8,531,433,"%81,5",26,6,12,6,4,2,0,"0,58",28,13,5,16,3,0,0
27.02.2022,Göztepe,Ev Sahibi,3,1,1,0,Galip,%43,72,21,9,4,7,373,254,"%68,1",11,6,16,6,6,4,0,"1,97",33,9,24,10,0,0,0
5.03.2022,Ç. Rizespor,Deplasman,2,1,1,1,Galip,%39,52,14,11,0,2,365,283,"%77,5",9,2,15,7,8,0,0,"1,62",17,11,17,17,1,0,0
14.03.2022,Gaziantep FK,Ev Sahibi,2,1,1,1,Galip,%44,60,24,14,4,6,406,321,"%79,1",13,2,13,5,4,4,0,"1,56",20,14,25,10,2,0,0
20.03.2022,Antalyaspor,Deplasman,1,0,4,1,Mağlup,%55,51,9,8,1,2,447,382,"%85,5",14,4,14,6,6,2,0,"2,31",20,8,9,16,0,0,0
2.04.2022,Sivasspor,Ev Sahibi,2,0,2,2,Berabere,%58,42,10,8,0,7,519,438,"%84,4",19,4,18,6,10,2,0,"1,42",31,8,10,8,0,0,0
10.04.2022,Yeni Malatyaspor,Deplasman,1,1,0,0,Galip,%53,55,15,9,1,4,424,341,"%80,4",13,2,12,4,6,2,0,"1,55",24,9,14,18,1,0,0
17.04.2022,Beşiktaş,Ev Sahibi,0,0,0,0,Berabere,%31,57,18,12,3,3,284,170,"%59,9",6,2,9,3,4,2,0,"1,19",14,12,30,12,1,0,0
23.04.2022,F. Karagümrük,Deplasman,1,0,2,0,Mağlup,%53,40,4,8,2,5,504,432,"%85,7",20,1,8,4,2,2,0,"1,29",22,8,9,6,0,0,0
29.04.2022,Adana Demirspor,Ev Sahibi,2,1,0,0,Galip,%42,54,18,8,2,4,393,314,"%79,9",15,7,14,5,8,1,1,"1,31",26,8,16,11,0,0,0
8.05.2022,Altay,Deplasman,1,1,1,0,Berabere,%51,51,18,5,2,5,383,313,"%81,7",10,3,8,2,3,3,0,"0,80",15,5,28,15,4,0,0
15.05.2022,Başakşehir,Ev Sahibi,1,0,1,1,Berabere,%42,45,11,12,1,4,403,326,"%80,9",9,2,9,3,5,1,0,"0,93",12,12,18,13,4,0,0
22.05.2022,Hatayspor,Deplasman,1,1,4,1,Mağlup,%28,47,13,10,1,3,236,160,"%67,8",8,1,6,3,2,1,0,"0,50",17,10,29,6,1,0,0
