Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
15.08.2021,Başakşehir,Deplasman,1,1,0,0,Galip,%42,54,17,8,2,0,403,326,"%80,9",13,2,8,4,2,2,1,"1,13",14,8,25,9,2,0,0
21.08.2021,Altay,Ev Sahibi,1,0,4,2,Mağlup,%47,49,16,12,2,1,427,346,"%81,0",13,5,10,2,6,2,0,"1,75",11,12,29,10,2,1,1
28.08.2021,Hatayspor,Deplasman,0,0,5,3,Mağlup,%52,52,23,13,1,4,375,304,"%81,1",24,4,8,1,5,2,0,"0,97",11,13,14,14,1,0,0
13.09.2021,Giresunspor,Ev Sahibi,1,1,0,0,Galip,%38,45,19,16,1,7,328,260,"%79,3",19,6,9,2,5,2,0,"1,10",18,16,38,14,3,0,0
19.09.2021,Galatasaray,Deplasman,1,0,0,0,Galip,%40,57,18,9,0,3,365,298,"%81,6",18,5,9,3,5,1,1,"1,01",18,9,25,8,5,0,0
23.09.2021,Kasımpaşa,Ev Sahibi,2,0,0,0,Galip,%47,59,14,6,1,6,426,343,"%80,5",20,7,14,3,9,2,0,"2,71",24,6,19,14,1,0,0
27.09.2021,Trabzonspor,Deplasman,1,1,1,1,Berabere,%33,48,11,9,0,3,291,236,"%81,1",19,5,19,6,11,2,0,"1,84",29,9,36,7,2,0,0
2.10.2021,Konyaspor,Deplasman,1,0,1,0,Berabere,%46,49,17,7,1,6,354,278,"%78,5",22,7,11,6,4,1,0,"1,68",20,7,21,9,3,0,0
18.10.2021,Kayserispor,Ev Sahibi,6,3,3,2,Galip,%54,52,8,12,1,6,476,416,"%87,4",28,8,18,12,4,2,0,"2,15",29,12,14,8,3,0,0
24.10.2021,Fenerbahçe,Deplasman,2,0,1,0,Galip,%41,53,7,7,0,4,404,307,"%76,0",18,3,3,2,1,0,0,"0,92",9,7,44,5,1,0,0
31.10.2021,Göztepe,Ev Sahibi,2,1,2,0,Berabere,%54,62,11,11,2,8,448,359,"%80,1",27,7,19,9,5,5,2,"2,35",27,11,15,10,3,0,0
5.11.2021,Ç. Rizespor,Deplasman,0,0,2,1,Mağlup,%56,59,18,12,1,5,545,461,"%84,6",27,6,13,1,6,6,1,"0,77",25,12,13,10,0,0,0
20.11.2021,Beşiktaş,Ev Sahibi,2,1,0,0,Galip,%37,50,15,6,2,5,367,282,"%76,8",11,5,12,3,7,2,1,"1,78",18,6,31,8,2,0,0
27.11.2021,Antalyaspor,Deplasman,0,0,3,1,Mağlup,%48,44,12,13,1,1,495,421,"%85,1",10,2,8,1,3,4,0,"0,61",12,13,13,6,2,1,0
4.12.2021,Sivasspor,Ev Sahibi,0,0,1,0,Mağlup,%57,62,21,7,0,5,580,479,"%82,6",21,4,9,1,4,4,0,"1,07",20,7,13,15,2,0,0
12.12.2021,Yeni Malatyaspor,Deplasman,6,3,2,2,Galip,%57,41,9,8,1,5,496,443,"%89,3",14,3,20,13,2,5,0,"4,40",24,8,24,10,3,0,0
18.12.2021,Adana Demirspor,Ev Sahibi,1,1,3,2,Mağlup,%61,42,11,9,0,4,542,476,"%87,8",29,4,10,4,4,2,0,"1,26",16,9,6,17,2,0,0
22.12.2021,Gaziantep FK,Deplasman,1,0,2,0,Mağlup,%53,57,17,9,2,3,499,412,"%82,6",14,3,13,5,6,2,0,"1,18",17,9,23,13,1,0,0
26.12.2021,F. Karagümrük,Ev Sahibi,1,0,1,0,Berabere,%51,39,12,10,6,7,490,419,"%85,5",18,6,17,5,8,4,0,"1,54",30,10,17,13,1,0,0
8.01.2022,Başakşehir,Ev Sahibi,1,1,1,1,Berabere,%53,31,6,7,1,5,545,485,"%89,0",15,6,13,2,8,3,0,"1,32",13,7,12,11,2,0,1
16.01.2022,Altay,Deplasman,2,1,0,0,Galip,%67,57,11,17,1,0,651,575,"%88,3",8,0,12,7,3,2,0,"1,88",20,17,23,7,1,0,0
20.01.2022,Hatayspor,Ev Sahibi,6,2,0,0,Galip,%64,55,8,4,0,3,618,558,"%90,3",16,2,20,10,8,2,3,"4,20",23,4,11,8,1,0,0
23.01.2022,Giresunspor,Deplasman,3,2,1,1,Galip,%45,51,16,3,1,2,445,344,"%77,3",9,2,12,5,4,3,1,"1,62",21,3,23,13,4,0,0
06.02.2022,Galatasaray,Ev Sahibi,1,1,1,1,Berabere,%58,48,13,9,4,8,510,438,"%85,9",20,4,14,5,7,2,1,"1,30",22,9,7,13,0,0,1
13.02.2022,Kasımpaşa,Deplasman,2,1,2,0,Berabere,%51,52,16,4,1,3,445,363,"%81,6",11,2,10,3,6,1,0,"1,36",11,4,42,7,1,0,0
20.02.2022,Trabzonspor,Ev Sahibi,0,0,4,4,Mağlup,%59,44,3,8,1,5,473,418,"%88,4",23,3,17,4,11,2,0,"2,33",24,8,18,8,0,0,0
27.02.2022,Konyaspor,Ev Sahibi,5,4,1,1,Galip,%51,38,8,10,3,4,468,380,"%81,2",7,1,17,9,4,4,0,"3,16",15,10,17,11,1,0,0
7.03.2022,Kayserispor,Deplasman,2,1,1,1,Galip,%63,44,11,12,2,4,608,533,"%87,7",13,3,15,4,5,6,0,"2,43",28,12,11,9,1,0,0
13.03.2022,Fenerbahçe,Ev Sahibi,2,0,5,1,Mağlup,%63,39,14,11,3,12,585,502,"%85,8",23,5,14,9,3,2,0,"1,38",19,11,8,14,1,0,0
19.03.2022,Göztepe,Deplasman,2,0,0,0,Galip,%56,56,14,12,2,4,548,475,"%86,7",18,3,12,4,6,2,0,"1,27",16,12,17,10,1,0,0
