Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
2.10.2022,Sivasspor,Deplasman,2,2,1,1,Galip,%32,42,12,9,0,4,259,150,"%57,9",8,3,4,2,1,1,0,"1,38",12,9,33,11,4,1,0
9.10.2022,Alanyaspor,Ev Sahibi,1,0,0,0,Galip,%29,36,7,11,0,5,277,191,"%69,0",20,6,11,4,3,4,1,"0,98",13,11,23,9,2,0,0
15.10.2022,F. Karagümrük,Deplasman,0,0,3,2,Mağlup,%51,29,9,5,2,6,455,382,"%84,0",25,7,13,0,7,6,0,"0,78",22,5,15,18,2,0,0
24.10.2022,Beşiktaş,Ev Sahibi,2,0,1,1,Galip,%42,48,19,8,2,1,365,283,"%77,5",10,2,8,3,3,2,0,"0,95",8,8,39,9,4,0,0
30.10.2022,Ankaragücü,Deplasman,1,0,4,1,Mağlup,%48,31,11,7,1,5,393,318,"%80,9",19,1,6,1,4,1,0,"1,42",15,7,14,9,1,0,0
7.11.2022,Başakşehir,Ev Sahibi,3,1,3,0,Berabere,%36,50,14,7,1,1,345,268,"%77,7",16,5,8,5,2,1,0,"2,36",16,7,19,12,3,0,0
13.11.2022,İstanbulspor,Deplasman,1,1,0,0,Galip,%50,39,14,12,1,3,488,411,"%84,2",11,2,10,5,2,3,0,"1,14",13,12,20,11,5,0,0
24.12.2022,Giresunspor,Ev Sahibi,1,0,1,0,Berabere,%71,49,13,7,3,4,648,565,"%87,2",14,3,11,4,5,2,0,"1,03",18,7,14,11,2,0,0
27.12.2022,Fenerbahçe,Deplasman,0,0,4,2,Mağlup,%34,34,8,11,6,0,291,203,"%69,8",4,1,4,0,3,1,0,"0,40",7,11,18,15,2,0,0
3.01.2023,Ümraniyespor,Deplasman,2,1,2,1,Berabere,%52,45,17,8,1,2,425,337,"%79,3",15,5,17,5,10,2,0,"3,05",21,8,14,14,2,0,0
7.01.2023,Antalyaspor,Ev Sahibi,0,0,0,0,Berabere,%53,33,12,13,2,3,493,409,"%83,0",16,5,9,4,5,0,0,"0,88",17,13,13,17,2,0,0
13.01.2023,Galatasaray,Deplasman,0,0,4,3,Mağlup,%34,41,14,11,2,3,311,237,"%76,2",21,3,10,4,5,1,0,"0,56",14,11,22,10,0,0,0
28.01.2023,Trabzonspor,Ev Sahibi,2,0,1,1,Galip,%36,57,20,8,1,4,311,222,"%71,4",17,3,10,3,6,1,1,"1,50",18,8,25,13,4,0,0
1.02.2023,Gaziantep FK,Deplasman,1,1,4,1,Mağlup,%53,58,20,8,4,2,460,351,"%76,3",23,5,12,2,8,2,0,"1,09",22,8,12,13,2,0,0
5.02.2023,Kasımpaşa,Ev Sahibi,1,0,0,0,Galip,%47,45,14,13,1,5,365,261,"%71,5",17,4,13,3,9,1,0,"0,91",12,13,29,13,2,0,0
14.08.2021,Kasımpaşa,Ev Sahibi,1,0,1,1,Berabere,%56,51,18,12,3,7,398,333,"%83,7",31,6,10,2,7,1,1,"0,87",24,12,7,12,3,0,0
23.08.2021,Galatasaray,Deplasman,1,1,2,1,Mağlup,%38,56,22,13,1,1,299,208,"%69,6",5,1,6,4,1,1,0,"0,52",11,13,36,14,2,0,0
28.08.2021,Alanyaspor,Ev Sahibi,5,3,0,0,Galip,%48,41,13,15,0,3,355,283,"%79,7",11,1,16,8,5,3,0,"1,53",22,15,14,14,5,0,0
12.09.2021,Ç. Rizespor,Deplasman,2,0,0,0,Galip,%54,49,21,11,4,3,412,325,"%78,9",20,10,20,10,5,5,0,"2,47",30,11,23,11,2,0,0
19.09.2021,Kayserispor,Ev Sahibi,2,0,1,1,Galip,%61,60,17,4,2,12,492,420,"%85,4",26,9,22,5,9,8,2,"2,32",35,4,15,15,4,0,0
22.09.2021,Göztepe,Deplasman,2,1,0,0,Galip,%45,63,17,13,3,3,372,288,"%77,4",14,6,17,5,7,5,1,"2,13",28,13,26,13,3,0,0
26.09.2021,Fenerbahçe,Ev Sahibi,1,0,2,2,Mağlup,%66,61,25,13,4,5,524,421,"%80,3",28,7,9,3,6,0,0,"0,59",13,13,13,4,2,0,0
3.10.2021,Yeni Malatyaspor,Deplasman,2,1,0,0,Galip,%47,46,11,10,2,5,357,270,"%75,6",21,3,15,6,6,3,0,"1,82",21,10,14,6,3,0,0
18.10.2021,Gaziantep FK,Ev Sahibi,2,0,1,0,Galip,%48,54,16,11,4,6,368,306,"%83,2",18,4,15,6,7,2,0,"2,20",20,11,24,14,2,0,0
24.10.2021,F. Karagümrük,Deplasman,1,1,1,1,Berabere,%35,34,9,12,1,2,318,242,"%76,1",11,1,9,4,3,2,0,"2,07",15,12,27,19,3,0,0
30.10.2021,Beşiktaş,Ev Sahibi,1,1,0,0,Galip,%35,59,27,11,4,4,294,206,"%70,1",14,2,9,2,4,3,0,"1,71",19,11,27,12,3,0,0
7.11.2021,Adana Demirspor,Deplasman,0,0,1,0,Mağlup,%56,55,12,4,4,8,435,360,"%82,8",20,3,12,1,6,5,1,"0,90",30,4,23,5,2,0,0
20.11.2021,Antalyaspor,Ev Sahibi,3,1,1,1,Galip,%55,55,14,12,2,4,464,381,"%82,1",20,4,11,6,3,2,0,"2,56",18,12,10,8,2,0,0
28.11.2021,Sivasspor,Deplasman,0,0,4,2,Mağlup,%46,27,3,11,2,2,384,312,"%81,3",11,0,2,0,1,1,0,"0,06",3,11,15,9,2,0,1
5.12.2021,Başakşehir,Ev Sahibi,0,0,3,3,Mağlup,%48,33,7,6,1,5,499,450,"%90,2",27,4,5,2,3,0,0,"0,55",17,6,11,10,2,0,0
10.12.2021,Altay,Deplasman,2,1,1,1,Galip,%53,64,16,10,3,6,425,343,"%80,7",10,2,12,6,5,1,2,"2,50",18,10,17,11,3,0,0
18.12.2021,Trabzonspor,Deplasman,0,0,2,2,Mağlup,%41,35,12,6,1,1,410,351,"%85,6",12,4,6,3,3,0,0,"0,71",17,6,14,8,1,0,0
22.12.2021,Konyaspor,Ev Sahibi,1,1,3,1,Mağlup,%48,58,25,17,2,2,377,276,"%73,2",24,2,7,2,5,0,0,"1,20",18,17,22,7,3,1,0
25.12.2021,Giresunspor,Deplasman,1,0,0,0,Galip,%48,56,28,13,1,6,412,291,"%70,6",11,2,9,5,3,1,1,"1,35",15,13,20,11,3,0,0
8.01.2022,Kasımpaşa,Deplasman,1,0,3,2,Mağlup,%55,57,30,20,1,4,417,326,"%78,2",32,8,12,4,5,3,0,"0,85",23,20,8,15,0,0,0
16.01.2022,Galatasaray,Ev Sahibi,4,1,2,2,Galip,%41,43,18,14,3,9,305,229,"%75,1",20,5,16,7,4,5,0,"3,68",32,14,10,8,5,0,0
20.01.2022,Alanyaspor,Deplasman,0,0,6,2,Mağlup,%36,46,14,4,2,1,342,258,"%75,4",7,0,2,1,0,1,0,"0,05",5,4,14,13,1,0,0
23.01.2022,Ç. Rizespor,Ev Sahibi,0,0,0,0,Berabere,%51,59,25,13,2,6,366,252,"%68,9",25,6,13,2,9,2,0,"1,01",24,13,17,14,3,0,0
4.02.2022,Kayserispor,Deplasman,3,0,4,1,Mağlup,%53,49,10,9,1,5,435,354,"%81,4",17,3,16,4,9,3,1,"1,70",25,9,10,12,2,0,0
