Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
22.09.2024,Ç. Rizespor,Deplasman,1,0,0,0,Galip,%36,68,15,9,5,0,318,233,"%73,3",8,2,9,2,5,2,0,"0,97",15,9,32,11,2,0,0
28.09.2024,Göztepe,Ev Sahibi,4,1,3,2,Galip,%70,48,20,5,4,6,570,467,"%81,9",31,6,21,9,4,8,1,"2,01",24,5,16,6,0,0,0
6.10.2024,Adana Demirspor,Deplasman,3,0,1,1,Galip,%56,34,9,8,5,5,379,296,"%78,1",14,4,6,4,2,0,0,"1,14",13,8,14,14,3,0,0
20.10.2024,Fenerbahçe,Ev Sahibi,2,0,2,1,Berabere,%55,41,18,6,5,4,511,402,"%78,7",24,3,11,3,5,3,0,"0,72",23,6,23,10,5,0,0
26.10.2024,Kasımpaşa,Deplasman,4,0,1,1,Galip,%45,41,16,5,2,5,326,232,"%71,2",14,2,15,5,6,4,1,"2,38",24,5,28,10,2,0,0
4.11.2024,Antalyaspor,Ev Sahibi,2,1,0,0,Galip,%43,51,12,14,5,5,364,275,"%75,5",13,3,16,8,6,2,0,"2,83",28,14,22,16,3,0,0
10.11.2024,Galatasaray,Deplasman,2,0,3,1,Mağlup,%41,46,17,12,3,3,277,204,"%73,6",15,1,10,5,4,1,0,"2,03",22,12,25,13,4,0,0
24.11.2024,Alanyaspor,Ev Sahibi,1,1,1,0,Berabere,%49,38,16,7,1,1,420,326,"%77,6",5,1,11,4,3,4,0,"0,78",14,7,25,13,1,0,0
30.11.2024,Bodrum FK,Ev Sahibi,4,1,0,0,Galip,%48,40,9,9,2,3,411,335,"%81,5",12,4,15,6,7,2,2,"3,21",25,9,26,14,0,0,0
8.12.2024,Eyüpspor,Deplasman,0,0,3,0,Mağlup,%42,47,11,6,3,3,292,219,"%75,0",10,4,12,2,7,3,0,"1,79",20,6,26,18,2,0,0
21.12.2024,Sivasspor,Deplasman,0,0,0,0,Berabere,%54,27,10,9,1,10,451,383,"%84,9",30,4,17,6,4,7,0,"1,47",21,9,23,14,3,0,0
4.01.2025,Trabzonspor,Ev Sahibi,2,1,1,0,Galip,%35,55,19,6,1,2,273,180,"%65,9",11,2,9,3,6,0,0,"2,34",15,6,26,7,1,0,0
