Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
28.01.2023,Sivasspor,Deplasman,2,1,1,0,Galip,%57,50,13,10,1,6,616,518,"%84,1",17,4,11,3,4,4,0,"0,78",30,10,19,9,2,0,0
2.02.2023,Fenerbahçe,Ev Sahibi,1,0,1,0,Berabere,%37,63,14,5,3,5,320,222,"%69,4",13,5,20,9,5,6,2,"3,25",22,5,35,13,2,0,0
26.02.2023,Ümraniyespor,Deplasman,1,0,1,0,Berabere,%61,60,9,9,1,7,572,508,"%88,8",22,8,22,10,7,5,1,"1,46",40,9,22,10,0,0,0
12.03.2023,Trabzonspor,Deplasman,1,1,4,1,Mağlup,%36,44,6,10,1,6,357,298,"%83,5",17,7,21,4,8,9,0,"2,38",24,10,20,11,1,0,1
18.03.2023,Antalyaspor,Ev Sahibi,2,2,0,0,Galip,%47,68,10,9,4,4,429,345,"%80,4",11,4,17,6,6,5,0,"2,58",25,9,15,11,1,0,0
1.04.2023,Galatasaray,Deplasman,0,0,2,0,Mağlup,%41,66,14,11,4,4,323,243,"%75,2",15,3,9,1,5,3,2,"0,52",10,11,33,13,4,0,0
15.04.2023,Kasımpaşa,Ev Sahibi,5,3,0,0,Galip,%59,49,2,8,0,7,520,463,"%89,0",17,3,22,12,9,1,1,"3,55",42,8,2,7,2,0,0
19.04.2023,Konyaspor,Deplasman,2,1,1,1,Galip,%45,55,14,9,0,3,398,326,"%81,9",11,1,11,7,4,0,0,"2,88",18,9,30,12,2,0,1
23.04.2023,Kayserispor,Ev Sahibi,5,4,3,3,Galip,%39,47,9,6,3,5,382,330,"%86,4",9,5,16,6,7,3,0,"2,26",19,6,14,8,2,0,0
06.05.2023,Alanyaspor,Ev Sahibi,4,2,2,2,Galip,%51,57,10,11,2,2,484,405,"%83,7",13,7,22,8,10,4,0,"1,77",27,11,21,11,1,0,0
17.05.2023,F. Karagümrük,Deplasman,3,0,2,1,Galip,%52,36,3,5,3,8,506,452,"%89,3",20,6,19,7,7,5,1,"2,62",30,5,21,10,2,0,0
21.05.2023,Beşiktaş,Ev Sahibi,1,1,4,1,Mağlup,%52,63,10,8,3,6,395,331,"%83,8",20,6,19,6,6,7,0,"2,03",33,8,18,13,3,0,0
30.05.2023,İstanbulspor,Deplasman,2,1,0,0,Galip,%55,41,12,7,1,8,563,506,"%89,9",15,5,25,8,9,8,1,"2,65",29,7,21,5,1,0,0
3.06.2023,Başakşehir,Ev Sahibi,2,1,3,2,Mağlup,%60,56,17,5,3,9,516,443,"%85,9",24,10,25,11,11,3,1,"3,04",34,5,12,7,1,0,0
7.06.2023,Ankaragücü,Deplasman,2,1,1,0,Galip,%49,60,13,7,0,1,476,400,"%84,0",5,3,11,5,3,3,0,"1,28",15,7,19,9,0,0,0
15.08.2021,Fenerbahçe,Ev Sahibi,0,0,1,0,Mağlup,%48,52,18,12,1,5,411,333,"%81,0",23,7,21,7,7,7,1,"1,42",34,12,6,9,1,0,0
20.08.2021,Kayserispor,Deplasman,1,0,1,1,Berabere,%64,55,22,12,1,6,490,411,"%83,9",19,5,12,6,4,2,0,"1,07",30,12,13,13,6,0,0
27.08.2021,Konyaspor,Ev Sahibi,1,0,1,0,Berabere,%45,48,9,6,1,1,430,343,"%79,8",14,3,13,3,4,6,0,"0,99",19,6,16,13,0,0,0
11.09.2021,F. Karagümrük,Deplasman,0,0,4,2,Mağlup,%37,25,3,7,4,0,387,312,"%80,6",8,3,11,2,7,2,0,"0,65",9,7,15,11,2,0,0
18.09.2021,Ç. Rizespor,Ev Sahibi,3,2,1,0,Galip,%45,50,10,2,0,5,369,301,"%81,6",13,7,22,7,8,7,1,"4,49",27,2,22,17,2,0,0
21.09.2021,Beşiktaş,Deplasman,3,0,3,2,Berabere,%37,50,11,10,0,6,346,272,"%78,6",19,5,12,4,6,2,1,"1,46",20,10,17,13,2,0,0
25.09.2021,Gaziantep FK,Ev Sahibi,4,1,0,0,Galip,%40,65,19,16,5,1,334,273,"%81,7",7,1,6,4,2,0,0,"2,21",16,16,30,7,1,0,0
1.10.2021,Antalyaspor,Deplasman,2,1,1,0,Galip,%47,53,12,7,3,2,386,305,"%79,0",10,3,11,3,6,2,0,"0,98",20,7,22,13,1,0,0
16.10.2021,Yeni Malatyaspor,Ev Sahibi,0,0,2,1,Mağlup,%66,50,20,6,3,7,532,456,"%85,7",33,5,25,6,12,7,1,"1,51",28,6,11,7,2,0,0
24.10.2021,Sivasspor,Deplasman,1,0,1,1,Berabere,%58,58,16,8,2,4,396,311,"%78,5",15,1,12,3,4,5,0,"1,80",21,8,11,11,2,0,1
1.11.2021,Başakşehir,Deplasman,1,0,2,0,Mağlup,%33,37,12,8,2,8,295,221,"%74,9",16,7,16,6,6,4,0,"2,09",23,8,17,10,1,0,0
7.11.2021,Hatayspor,Ev Sahibi,1,0,0,0,Galip,%44,37,15,5,0,7,332,268,"%80,7",19,7,18,7,8,3,0,"1,75",24,5,18,9,3,0,0
21.11.2021,Altay,Deplasman,3,1,1,0,Galip,%47,59,17,9,5,4,381,293,"%76,9",14,5,15,7,5,3,0,"2,79",21,9,15,10,2,0,0
26.11.2021,Kasımpaşa,Ev Sahibi,0,0,0,0,Berabere,%52,62,10,12,1,8,404,323,"%80,0",26,6,12,1,6,5,2,"1,48",25,12,25,8,2,0,0
4.12.2021,Trabzonspor,Deplasman,0,0,2,1,Mağlup,%46,44,16,15,3,5,462,393,"%85,1",24,6,18,4,8,6,0,"1,71",24,15,7,10,1,0,0
12.12.2021,Giresunspor,Ev Sahibi,1,0,0,0,Galip,%53,49,20,12,0,1,460,347,"%75,4",12,6,11,5,4,2,1,"0,68",16,12,12,14,2,0,0
18.12.2021,Alanyaspor,Deplasman,3,2,1,1,Galip,%39,51,11,9,2,3,343,280,"%81,6",15,2,11,6,4,1,0,"1,54",15,9,15,16,1,0,0
21.12.2021,Galatasaray,Ev Sahibi,2,0,0,0,Galip,%37,74,19,11,1,2,300,219,"%73,0",5,1,10,3,5,2,1,"0,65",18,11,26,20,3,0,0
26.12.2021,Göztepe,Deplasman,1,1,1,0,Berabere,%34,54,14,16,1,3,277,176,"%63,5",8,1,9,4,2,3,0,"0,77",8,16,41,14,1,0,0
10.01.2022,Fenerbahçe,Deplasman,2,1,1,1,Galip,%38,60,9,13,0,1,338,284,"%84,0",9,2,14,9,3,2,0,"1,16",15,13,24,12,3,0,0
15.01.2022,Kayserispor,Ev Sahibi,1,1,1,0,Berabere,%51,42,21,4,1,5,454,371,"%81,7",11,5,12,7,4,1,0,"1,39",17,4,32,11,0,0,0
18.01.2022,Konyaspor,Deplasman,0,0,1,0,Mağlup,%44,44,10,5,0,7,359,305,"%85,0",16,3,15,5,7,3,0,"0,86",21,5,26,15,2,0,0
