Tarih,Rakip,Ev Sahibi/Deplasman,MS Gol,İY Gol,MS Yenilen Gol,İY Yenilen Gol,Sonuç,Topla Oynama,İkili Mücadele Kazanma,Hava Topu Kazanma,Pas Arası,Ofsayt,Korner,Toplam Pas,İsabetli Pas,Pas İsabeti %,Toplam Orta,İsabetli Orta,Toplam Şut,İsabetli Şut,İsabetsiz Şut,Engellenen Şut,Direkten Dönen Şut,Gol Beklentisi (xG),Rakip Ceza Sahasında Topla Buluşma,Pas Arası,Uzaklaştırma,Faul,Sarı Kart,İkinci Sarıdan Kırmızı Kart,Kırmızı Kart
23.10.2016,Başakşehir,Ev Sahibi,0,0,2,2,Mağlup,%53,76,18,19,2,4,440,326,"%74,1",35,10,11,1,5,5,0,0,27,19,11,17,2,0,0
30.10.2016,Fenerbahçe,Deplasman,0,0,5,2,Mağlup,%51,46,5,21,1,3,458,375,"%81,9",13,6,12,3,5,4,0,0,10,21,11,12,3,1,0
5.11.2016,Bursaspor,Ev Sahibi,0,0,0,0,Berabere,%49,66,26,31,6,5,427,319,"%74,7",22,6,11,2,8,1,0,0,27,31,35,20,2,0,0
20.11.2016,Kasımpaşa,Deplasman,2,2,2,1,Berabere,%47,48,4,16,0,6,381,306,"%80,3",29,7,9,6,2,1,0,0,16,16,21,18,3,0,0
26.11.2016,Gaziantepspor,Ev Sahibi,2,2,0,0,Galip,%63,32,8,15,1,6,575,485,"%84,3",21,6,18,7,8,3,0,0,28,15,24,20,1,0,0
4.12.2016,Sincan Bld Ankaraspor,Deplasman,1,1,2,2,Mağlup,%57,50,13,18,1,7,382,287,"%75,1",33,10,14,5,7,2,0,0,26,18,14,18,3,0,0
11.12.2016,Alanyaspor,Ev Sahibi,0,0,2,1,Mağlup,%59,59,15,9,3,8,456,343,"%75,2",30,8,12,2,5,5,1,0,26,9,14,20,2,0,0
18.12.2016,Konyaspor,Ev Sahibi,1,0,1,1,Berabere,%56,49,14,12,1,7,432,300,"%69,4",33,7,19,7,6,6,0,0,28,12,18,27,4,0,0
25.12.2016,Kayserispor,Deplasman,0,0,2,1,Mağlup,%48,46,10,11,2,9,307,203,"%66,1",31,6,17,3,8,6,1,0,19,11,15,10,2,0,1
14.01.2017,Akhisarspor,Ev Sahibi,1,0,0,0,Galip,%52,59,24,14,1,3,358,237,"%66,2",22,5,12,3,6,3,0,0,22,14,30,19,2,0,0
21.01.2017,Galatasaray,Ev Sahibi,2,1,1,1,Galip,%36,38,8,17,3,3,326,230,"%70,6",12,3,15,5,6,4,1,0,12,17,27,20,4,0,0
28.01.2017,Ç. Rizespor,Deplasman,0,0,1,1,Mağlup,%65,48,6,9,4,5,598,470,"%78,6",17,1,13,3,5,5,1,0,10,9,13,10,2,0,0
10.02.2017,Beşiktaş,Ev Sahibi,2,0,1,0,Galip,%34,51,15,19,8,0,296,190,"%64,2",8,3,5,4,1,0,0,0,8,19,31,15,0,0,0
18.02.2017,Antalyaspor,Deplasman,0,0,1,0,Mağlup,%52,51,12,10,1,5,348,260,"%74,7",25,7,14,3,8,3,0,0,18,10,27,19,2,0,0
26.02.2017,Gençlerbirliği,Ev Sahibi,1,1,0,0,Galip,%55,51,14,20,1,3,431,314,"%72,9",21,7,19,8,8,3,0,0,24,20,20,18,1,0,0
03.03.2017,Trabzonspor,Deplasman,0,0,1,0,Mağlup,%48,49,10,9,0,1,412,307,"%74,5",15,3,9,2,6,1,0,0,7,9,28,19,2,0,0
11.03.2017,Adanaspor,Ev Sahibi,2,1,0,0,Galip,%56,60,26,13,3,2,482,356,"%73,9",13,1,6,2,3,1,0,0,7,13,17,16,2,0,0
19.03.2017,Başakşehir,Deplasman,3,1,3,1,Berabere,%44,54,14,14,0,3,414,312,"%75,4",15,6,11,5,3,3,0,0,18,14,28,16,5,0,0
1.04.2017,Fenerbahçe,Ev Sahibi,0,0,1,0,Mağlup,%55,49,11,10,2,10,427,325,"%76,1",25,9,17,6,7,4,0,0,24,10,13,15,2,0,0
7.04.2017,Bursaspor,Deplasman,0,0,3,0,Mağlup,%57,64,24,18,6,3,474,359,"%75,7",15,5,8,3,3,2,1,0,12,18,16,21,5,0,0
21.04.2017,Kasımpaşa,Ev Sahibi,0,0,0,0,Berabere,%58,53,10,8,4,7,488,407,"%83,4",37,5,12,3,8,1,0,0,15,8,26,13,3,0,0
28.04.2017,Gaziantepspor,Deplasman,0,0,0,0,Berabere,%49,48,22,21,1,3,362,258,"%71,3",16,5,15,2,10,3,0,0,11,21,30,19,5,0,0
8.05.2017,Sincan Bld Ankaraspor,Ev Sahibi,1,0,0,0,Galip,%51,43,15,17,1,10,323,237,"%73,4",23,8,13,4,5,4,0,0,27,17,18,21,4,0,0
14.05.2017,Alanyaspor,Deplasman,2,1,4,1,Mağlup,%54,46,7,14,2,3,423,327,"%77,3",13,2,11,3,6,2,0,0,12,14,6,11,3,0,0
21.05.2017,Konyaspor,Deplasman,0,0,3,2,Mağlup,%41,41,8,11,2,5,351,262,"%74,6",26,7,13,2,6,5,0,0,12,11,6,13,1,0,0
28.05.2017,Kayserispor,Ev Sahibi,2,0,2,1,Berabere,%60,54,23,9,1,3,469,355,"%75,7",19,8,15,4,9,2,1,0,16,9,14,16,3,0,0
2.06.2017,Akhisarspor,Deplasman,3,0,2,1,Galip,%58,34,7,8,1,3,512,432,"%84,4",15,1,14,5,7,2,0,0,21,8,16,14,1,0,0
